Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/input_Rp 30,000.00_b3-b3-b6-l4_0-257_5-Inpu_592d01""), ""24-02-2022"")",Chrome 145.0.7632.160,,,11-03-2026 11:15:56,11-03-2026 11:15:57,1.216s,PASSED
"setText(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/input_Rp 30,000.00_b3-b3-b6-l4_0-257_5-b4-I_8ae26f""), ""30000"")",Chrome 145.0.7632.160,,,11-03-2026 11:15:57,11-03-2026 11:15:58,1.194s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/select_Pilih OpsiSesuaiTidak Sesuai_3""), ""0"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:15:58,11-03-2026 11:15:59,1.338s,PASSED
"setText(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/input_Rp 150,000.00_b3-b3-b6-l4_0-257_6-Inp_7773c8""), ""24-02-2022"")",Chrome 145.0.7632.160,,,11-03-2026 11:15:59,11-03-2026 11:16:00,0.996s,PASSED
"setText(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/input_Rp 150,000.00_b3-b3-b6-l4_0-257_6-b4-_bed132""), ""150000"")",Chrome 145.0.7632.160,,,11-03-2026 11:16:00,11-03-2026 11:16:02,1.250s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/select_Pilih OpsiSesuaiTidak Sesuai_4""), ""0"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:16:02,11-03-2026 11:16:03,1.198s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/select_Pilih OpsiAdaTidak Ada""), ""0"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:16:03,11-03-2026 11:16:04,1.081s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/select_Pilih OpsiTepatTidak Tepat""), ""1"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:16:04,11-03-2026 11:16:05,1.291s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/select_Pilih OpsiRendahSedangTinggi""), ""0"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:16:05,11-03-2026 11:16:07,1.401s,PASSED
"setText(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/textarea_Klaim Kas Kecil CBU - Transportasi_227de5""), ""not able"")",Chrome 145.0.7632.160,,,11-03-2026 11:16:07,11-03-2026 11:16:08,1.096s,PASSED
"click(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/button_Unggah""))",Chrome 145.0.7632.160,,,11-03-2026 11:16:08,11-03-2026 11:16:08,0.738s,PASSED
"uploadFile(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/div_Drag  drop files orBrowseSupported form_a30bce""), Lorem1)",Chrome 145.0.7632.160,,,11-03-2026 11:16:08,11-03-2026 11:16:09,0.517s,PASSED
"uploadFile(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/div_Drag  drop files orBrowseSupported form_a30bce""), Lorem2)",Chrome 145.0.7632.160,,,11-03-2026 11:16:09,11-03-2026 11:16:10,0.711s,PASSED
"click(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/button_Unggah_1""))",Chrome 145.0.7632.160,,,11-03-2026 11:16:10,11-03-2026 11:16:11,0.894s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/select_Pilih OpsiAdaTidak Ada_1""), ""0"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:16:11,11-03-2026 11:16:12,1.411s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/select_Pilih OpsiTepatTidak Tepat_1""), ""0"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:16:12,11-03-2026 11:16:13,1.269s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/select_Pilih OpsiAdaTidak Ada_2""), ""0"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:16:13,11-03-2026 11:16:15,1.401s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/select_Pilih OpsiTepatTidak Tepat_2""), ""0"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:16:15,11-03-2026 11:16:16,1.450s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/select_Pilih OpsiAdaTidak Ada_3""), ""0"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:16:16,11-03-2026 11:16:17,1.263s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/select_Pilih OpsiTepatTidak Tepat_3""), ""0"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:16:17,11-03-2026 11:16:19,1.143s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/select_Pilih OpsiAdaTidak Ada_4""), ""0"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:16:19,11-03-2026 11:16:20,1.125s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/select_Pilih OpsiTepatTidak Tepat_4""), ""0"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:16:20,11-03-2026 11:16:21,1.135s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/select_Pilih OpsiAdaTidak Ada_5""), ""0"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:16:21,11-03-2026 11:16:22,1.131s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/select_Pilih OpsiTepatTidak Tepat_5""), ""0"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:16:22,11-03-2026 11:16:23,1.200s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/select_Pilih OpsiAdaTidak Ada_6""), ""0"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:16:23,11-03-2026 11:16:24,1.080s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/select_Pilih OpsiTepatTidak Tepat_6""), ""0"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:16:24,11-03-2026 11:16:25,1.051s,PASSED
"click(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/button_Draft""))",Chrome 145.0.7632.160,,,11-03-2026 11:16:25,11-03-2026 11:16:26,0.488s,PASSED
delay(5),Chrome 145.0.7632.160,,,11-03-2026 11:16:26,11-03-2026 11:16:31,5.022s,PASSED
"click(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/div_OUTSTANDING PETTY CASH""))",Chrome 145.0.7632.160,,,11-03-2026 11:16:31,11-03-2026 11:16:35,3.977s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/select_Pilih OpsiAdaTidak Ada_7""), ""0"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:16:35,11-03-2026 11:16:36,1.528s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/select_Pilih OpsiTepatTidak Tepat_7""), ""0"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:16:36,11-03-2026 11:16:38,1.476s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/select_Pilih OpsiAdaTidak Ada_8""), ""0"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:16:38,11-03-2026 11:16:39,1.272s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/select_Pilih OpsiTepatTidak Tepat_8""), ""0"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:16:39,11-03-2026 11:16:40,1.163s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/select_Pilih OpsiAdaTidak Ada_9""), ""0"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:16:40,11-03-2026 11:16:41,1.104s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/select_Pilih OpsiTepatTidak Tepat_9""), ""0"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:16:41,11-03-2026 11:16:43,1.262s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/select_Pilih OpsiAdaTidak Ada_10""), ""0"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:16:43,11-03-2026 11:16:44,1.214s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/select_Pilih OpsiTepatTidak Tepat_10""), ""0"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:16:44,11-03-2026 11:16:45,1.155s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/select_Pilih OpsiAdaTidak Ada_11""), ""0"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:16:45,11-03-2026 11:16:46,1.090s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/select_Pilih OpsiTepatTidak Tepat_11""), ""0"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:16:46,11-03-2026 11:16:47,1.199s,PASSED
"click(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/button_Draft""))",Chrome 145.0.7632.160,,,11-03-2026 11:16:47,11-03-2026 11:16:48,0.478s,PASSED
delay(10),Chrome 145.0.7632.160,,,11-03-2026 11:16:48,11-03-2026 11:16:58,10.017s,PASSED
"click(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/button_Submit""))",Chrome 145.0.7632.160,,,11-03-2026 11:16:58,11-03-2026 11:17:00,2.801s,PASSED
"click(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCashDetail/button_Submit_1""))",Chrome 145.0.7632.160,,,11-03-2026 11:17:00,11-03-2026 11:17:05,4.478s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCash/select_Pilih OpsiSEMARANGSURABAYAJAKARTA GR_05f5b9_1""), ""0"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:17:05,11-03-2026 11:17:12,7.181s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCash/select_Pilih OpsiBaruDalam ProsesMenunggu P_427f57""), ""2"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:17:12,11-03-2026 11:17:13,1.168s,PASSED
"click(findTestObject(""Object Repository/Sprint1/Staff-Assign-And-Submit/Page_PettyCash/button_Cari""))",Chrome 145.0.7632.160,,,11-03-2026 11:17:13,11-03-2026 11:17:14,0.516s,PASSED
delay(5),Chrome 145.0.7632.160,,,11-03-2026 11:17:14,11-03-2026 11:17:19,5.008s,PASSED
,,,,,,,
Test Cases/Sprint-1/SPV-PIC-CBU/SPV-CBU-Persetujuan,Chrome 145.0.7632.160,,,11-03-2026 11:17:19,11-03-2026 11:18:01,42.512s,FAILED
"callTestCase(findTestCase(""Sprint-1/Login-CBU/Login-SPV-CBU""), [:], STOP_ON_FAILURE)",Chrome 145.0.7632.160,,,11-03-2026 11:17:19,11-03-2026 11:17:31,12.274s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Sprint1/SPV-Persetujuan/Page_ApplicationsCatalog/div_Risk Control Unit ApplicationRCU Apps c_31ac98""), 10)",Chrome 145.0.7632.160,,,11-03-2026 11:17:31,11-03-2026 11:17:36,4.354s,PASSED
"click(findTestObject(""Object Repository/Sprint1/SPV-Persetujuan/Page_ApplicationsCatalog/div_Risk Control Unit ApplicationRCU Apps c_31ac98""))",Chrome 145.0.7632.160,,,11-03-2026 11:17:36,11-03-2026 11:17:36,0.482s,PASSED
"click(findTestObject(""Object Repository/Sprint1/SPV-Persetujuan/Page_Dashboard/div_Persetujuan""))",Chrome 145.0.7632.160,,,11-03-2026 11:17:36,11-03-2026 11:17:40,3.965s,PASSED
"click(findTestObject(""Object Repository/Sprint1/SPV-Persetujuan/Page_Dashboard/div_Operasional Cabang_osui-submenu__header__icon""))",Chrome 145.0.7632.160,,,11-03-2026 11:17:40,11-03-2026 11:17:41,0.900s,PASSED
"click(findTestObject(""Object Repository/Sprint1/SPV-Persetujuan/Page_Dashboard/a_Petty Cash""))",Chrome 145.0.7632.160,,,11-03-2026 11:17:41,11-03-2026 11:17:43,2.335s,PASSED
"setText(findTestObject(""Object Repository/Sprint1/SPV-Persetujuan/Page_PersetujuanPettyCash/input__b3-b1-b1-StartDate""), ""10-03-2026"")",Chrome 145.0.7632.160,,,11-03-2026 11:17:43,11-03-2026 11:17:47,3.560s,PASSED
"setText(findTestObject(""Object Repository/Sprint1/SPV-Persetujuan/Page_PersetujuanPettyCash/input__b3-b1-b1-EndDate""), ""10-03-2026"")",Chrome 145.0.7632.160,,,11-03-2026 11:17:47,11-03-2026 11:17:48,0.958s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/SPV-Persetujuan/Page_PersetujuanPettyCash/select_Select BranchBANJARMASINJAKARTA 1 SY_b47ff5""), ""7"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:17:48,11-03-2026 11:17:49,1.347s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Sprint1/SPV-Persetujuan/Page_PersetujuanPettyCash/select_Search ByMenunggu PersetujuanDisetuj_d33d04""), ""0"", true)",Chrome 145.0.7632.160,,,11-03-2026 11:17:49,11-03-2026 11:17:50,1.210s,PASSED
"click(findTestObject(""Object Repository/Sprint1/SPV-Persetujuan/Page_PersetujuanPettyCash/button_Cari""))",Chrome 145.0.7632.160,,,11-03-2026 11:17:50,11-03-2026 11:17:51,0.459s,PASSED
"click(findTestObject(""Object Repository/Sprint1/SPV-Persetujuan/Page_PersetujuanPettyCash/button_Persetujuan""))",Chrome 145.0.7632.160,,,11-03-2026 11:17:51,11-03-2026 11:18:01,10.439s,FAILED
,,,,,,,
Test Cases/Sprint-1/SPV-PIC-CBU/SPV-CBU-Assign-PIC,Chrome 145.0.7632.160,SPV melakukan assign tindak lanjut kepada PIC,,11-03-2026 11:18:01,11-03-2026 11:18:07,5.542s,INCOMPLETE
"callTestCase(findTestCase(""Sprint-1/Login-CBU/Login-SPV-CBU""), [:], STOP_ON_FAILURE)",Chrome 145.0.7632.160,,,11-03-2026 11:18:02,11-03-2026 11:18:07,5.343s,INCOMPLETE
